genres,acousticness_mean,danceability_mean,energy_mean,instrumentalness_mean,liveness_mean,loudness_mean,speechiness_mean,tempo_mean,valence_mean
arkansas country,0.5302252723031898,0.5749568775620477,0.4908733883173265,0.0089367881334792,0.2251949538683529,-9.724140923208394,0.0525619854771702,115.01379399311944,0.6016882580456943
arkansas indie,0.2365,0.4300000000000001,0.504,0.107665,0.171,-10.1935,0.03125,100.529,0.1685
armenian folk,0.993,0.1369999999999999,0.128175,0.915,0.11675,-19.49525,0.046875,87.93799999999996,0.0445
art pop,0.3383074238750952,0.539091243531713,0.5387304519147822,0.2036786836700206,0.1698784614663996,-9.834776589336713,0.0541889099777296,120.42871675141664,0.4183113668460192
art punk,0.1647652383199996,0.5492970916563717,0.7200015723101647,0.2002163155879329,0.2211822239075338,-9.24317246040222,0.0767543761390978,127.48230490904744,0.6162230973854128
art rock,0.2965775587064535,0.4977119857814095,0.5664272798175694,0.1900378010049796,0.1919497117149578,-11.412487050381651,0.0559253285536446,120.91833433140066,0.5178603495627799
art song,0.9875466155810982,0.3407063005534269,0.1111799063431247,0.0923775224010217,0.1189526287782034,-19.44371200510856,0.0505823329076202,114.95943965517242,0.1979045232013623
asbury park indie,0.000969,0.557,0.815,0.00188,0.0932,-5.402,0.0328,88.929,0.445
asheville indie,0.6006666666666667,0.5479999999999999,0.517,0.3123333333333333,0.1216666666666666,-7.7923333333333344,0.0342,106.58766666666666,0.5393333333333333
asian american hip hop,0.2330938095238095,0.7636000000000001,0.6513952380952379,0.0004699328571428,0.18369,-6.776066666666666,0.1208147619047619,108.3532761904762,0.4919761904761905
asmr,0.4809677777777777,0.1852222222222222,0.3083333333333333,0.9171111111111112,0.2194444444444444,-19.465666666666667,0.0643111111111111,80.81955555555554,0.0270111111111111
athens indie,0.1734283817805383,0.5096802967563837,0.6540589415113871,0.2381676500224293,0.1574449771394065,-9.104683445479642,0.0419573606797791,126.17643148291928,0.5339337754485852
atl hip hop,0.1294327886431697,0.7353641372237832,0.6461326983215863,0.0128198066452594,0.1929176388145044,-6.704093316676606,0.1824821022068613,123.14134458460478,0.5284738472723499
atl trap,0.1329269683494906,0.7221309398010799,0.6156240664375029,0.0060391947060759,0.1998197812851817,-7.099126384583789,0.2177776421687389,124.51356938982865,0.4966118827552751
atlanta indie,0.152908,0.5667,0.7082599999999999,0.09881184,0.26024,-7.60262,0.0516,122.26438,0.6192799999999999
atlanta metal,0.0091204608333333,0.4490611111111111,0.9244583333333332,0.1544642844444444,0.2131375,-4.874466666666667,0.0864238888888889,122.70448888888887,0.4282527777777778
atlanta punk,0.1622,0.5065,0.6695,0.000406,0.203,-7.0745,0.0336,155.7905,0.821
atmosphere,0.8895132653061226,0.2700989795918367,0.118075,0.8704693877551023,0.1136801020408163,-24.016530612244907,0.0608918367346938,93.49492346938776,0.1361602040816326
atmospheric black metal,0.001325495,0.2638333333333333,0.7681666666666668,0.7681833333333331,0.3260333333333333,-9.345000000000002,0.0573666666666666,111.02750000000005,0.2410166666666666
atmospheric dnb,0.03,0.6829999999999999,0.789,0.0105,0.0724,-9.034,0.0602,119.504,0.657
atmospheric post-metal,2.71e-05,0.29,0.7170000000000001,0.816,0.706,-9.439,0.0556,110.271,0.236
atmospheric post-rock,0.00942,0.8690000000000001,0.888,0.00111,0.186,-2.7310000000000003,0.0859,135.023,0.856
atmospheric sludge,2.71e-05,0.29,0.7170000000000001,0.816,0.706,-9.439,0.0556,110.271,0.236
auckland indie,0.01541476875,0.5735625,0.6374374999999999,0.0370886875,0.24785,-6.588750000000001,0.0652124999999999,126.71887500000004,0.36406875
audiophile vocal,0.6398333333333333,0.5125000000000001,0.2645666666666667,0.00014681,0.1298,-17.35033333333333,0.0334,84.95633333333333,0.5134333333333333
aussietronica,0.1376792307692307,0.6307153846153846,0.6743076923076923,0.1267890907692307,0.1454515384615384,-6.74313076923077,0.0477765384615384,119.23266153846156,0.3131
austin americana,0.392044375,0.5716041666666667,0.6226354166666668,0.0085853929166666,0.22688125,-7.121666666666666,0.0768416666666666,112.86020833333332,0.4863125
austin singer-songwriter,0.4756979166666666,0.5395416666666666,0.6314791666666667,0.0336805479166666,0.3126166666666666,-9.7305,0.0627208333333333,127.61339583333331,0.5378645833333333
austindie,0.3291371923076923,0.6055512820512821,0.6316153846153847,0.0543868190384615,0.1617115384615384,-7.344634615384615,0.0541243589743589,108.67665384615384,0.5895064102564103
australian alternative pop,0.6837290434782608,0.4844173913043479,0.3959739130434783,0.0073400462608695,0.1433669565217391,-8.90901739130435,0.0443878260869565,122.80941739130436,0.1335026086956521
australian alternative rock,0.0857656291666666,0.5318218750000001,0.7707020833333332,0.0353603359895833,0.1997782291666666,-7.595144791666668,0.0636109375,117.68733333333331,0.5546041666666666
australian ambient,0.987,0.301,0.0089,0.907,0.101,-30.804,0.0371,127.536,0.0897
australian children's music,0.4910464935064934,0.7097467532467532,0.4308636363636364,1.0123376623376625e-05,0.1723246753246753,-12.065409090909087,0.0894603896103896,139.49703896103898,0.7661168831168831
australian choir,0.993,0.291,0.0218,3.5000000000000016e-06,0.0766,-25.876,0.0528,136.83700000000002,0.291
australian classical,0.359525,0.3569999999999999,0.171075,0.454875,0.10745,-19.9035,0.0359,104.83375,0.1565499999999999
australian classical piano,0.969,0.113,0.0732,0.772,0.107,-23.21,0.0496,174.59900000000005,0.0379
australian country,0.339247747368421,0.5942231578947368,0.5432273684210526,2.092812631578948e-05,0.125474947368421,-9.926075789473682,0.050018947368421,108.12267368421053,0.5351726315789473
australian dance,0.1128904929382789,0.6112521377317732,0.7483357170828496,0.1127062910628928,0.2146573961849726,-6.354233964535299,0.0677512210567685,128.92783321879838,0.4592901851454806
australian electropop,0.1755749474280621,0.5741815189712248,0.6615493124522537,0.1534715624539088,0.1779772332569391,-7.507762607164077,0.0483453038791274,140.49012164289957,0.4125068207282913
australian garage punk,0.3209740625,0.572375,0.8628125000000001,0.1735886687499999,0.1735375,-5.1425625,0.056125,126.96425,0.5802499999999999
australian hip hop,0.1039718801652892,0.6661167355371902,0.6968457300275482,0.0764329475,0.2129932162534435,-7.261687672176309,0.1033915289256198,125.51405716253444,0.5786284435261708
australian house,0.0855928571428571,0.6258571428571429,0.8103571428571428,0.3419622857142857,0.2327357142857143,-5.3638571428571415,0.0440928571428571,123.25421428571428,0.5506428571428572
australian indie,0.1862194458333333,0.5856053921568628,0.704720588235294,0.1024256637254902,0.1783156862745098,-6.712343954248363,0.0665991013071895,119.9604820261438,0.446161274509804
australian indie folk,0.3347592592592593,0.5263749999999999,0.5451666666666667,0.042583737037037,0.1599296296296296,-9.823430555555555,0.1032523148148148,118.4320324074074,0.3856796296296296
australian indigenous,0.03335,0.479,0.7835,0.0001325,0.2585,-5.561999999999999,0.03165,113.622,0.606
australian metal,0.00132,0.392,0.966,0.0473,0.239,-3.863,0.172,139.83,0.0764
australian metalcore,0.0431863161111111,0.4569291666666666,0.8494930555555557,0.0112204413611111,0.1814608333333332,-5.586337500000003,0.0945258333333333,129.94883472222222,0.3570888888888888
australian pop,0.2320963942697746,0.5906324019677118,0.6490489718593455,0.027318791857201,0.1661593448065184,-7.039690318039724,0.05933749719379,121.53520367108864,0.4888093855074343
australian post-hardcore,0.0378,0.594,0.5670000000000001,0.000354,0.0894,-9.363,0.0374,132.368,0.574
australian post-punk,0.01559,0.430125,0.575,0.31175975,0.2128625,-13.35925,0.0459875,115.189125,0.604125
australian psych,0.1347947388405797,0.4718475362318839,0.7124969565217393,0.1003860118405797,0.162870768115942,-5.8951881159420285,0.0956347536231884,126.31174550724636,0.3959624637681161
australian r&b,0.51875,0.6174999999999999,0.4165,3.2e-05,0.10445,-8.246,0.107125,102.273,0.2769999999999999
australian reggae fusion,0.3465176,0.5528299999999999,0.5612600000000001,0.098800994,0.132122,-8.641810000000001,0.066119,113.03957,0.44118
australian rock,0.1416495471505569,0.5501188021887452,0.7175132442526289,0.0281855553815241,0.208741898029018,-8.4397481670784,0.0542025148166956,119.00035970245254,0.5998865454777672
australian singer-songwriter,0.40575,0.65475,0.5500833333333335,1.1531666666666668e-05,0.2339999999999999,-8.880666666666666,0.0357583333333333,123.23283333333336,0.6295
australian ska,9.57666666666667e-05,0.3126666666666666,0.9946666666666668,0.0001827,0.1561,-4.355999999999999,0.1586666666666666,148.061,0.2289
australian talent show,0.427,0.536,0.6160000000000001,0.0002395,0.11,-6.7765,0.15675,120.13250000000002,0.4205
australian trap,0.1951111111111111,0.7566666666666667,0.5748888888888889,2.9533333333333324e-05,0.2350222222222221,-6.343333333333334,0.1877777777777778,147.6844444444445,0.7453333333333333
austrian choir,0.9503240740740742,0.2245555555555555,0.2596279166666667,0.4253881032407407,0.2492097222222222,-18.347583333333333,0.0585449074074074,98.97342129629632,0.1626189814814815
austrian classical piano,0.9880094696969698,0.3463606601731602,0.1011578354978355,0.8503687770562772,0.1020261363636363,-24.5282261904762,0.0462498647186147,116.82928111471858,0.2386801677489177
austrian orchestra,0.9533671100951636,0.2380837077892421,0.1354660233691245,0.4745567256382528,0.2007859365825014,-20.683071314393835,0.0456140214747085,121.79752735951496,0.1920575663628144
austrian pop,0.2983333333333333,0.4861666666666667,0.5018333333333332,0.2077758333333333,0.1743666666666666,-10.133333333333333,0.0616083333333333,118.64341666666668,0.19625
austro-german modernism,0.8234904761904762,0.3656761904761905,0.2530828571428571,0.5179118417619047,0.2809033333333333,-17.579171428571428,0.0481223809523809,107.85291428571428,0.3796333333333334
austropop,0.21876,0.7496,0.7114,0.0007976839999999,0.12028,-10.1848,0.0662,129.04479999999998,0.8437999999999999
autonomous black metal,0.0009797942647058,0.2636813725490197,0.8167303921568627,0.7813887254901959,0.2876254901960784,-8.740352941176473,0.0716803921568627,116.68936764705887,0.2253906862745098
avant-garde,0.8993910920047031,0.3162635067607289,0.1704490737066431,0.552836065585832,0.1652101766607877,-24.66766093033509,0.0501415194003527,99.04992567754265,0.2729890880364491
avant-garde jazz,0.7199908334130867,0.4504958331128306,0.3302714704063632,0.4293424741480476,0.1638543711411818,-15.734473549890316,0.0650682800044418,107.8315558917909,0.4284729678621225
avant-garde metal,0.000459935,0.396,0.931,0.8009999999999999,0.4505,-5.4895,0.08695,162.95750000000004,0.12495
axe,0.2664007407407407,0.6280185185185184,0.6983703703703704,0.0020179322222222,0.1642166666666666,-9.240092592592593,0.0793944444444444,117.77594444444443,0.7105555555555555
azeri traditional,0.8355,0.42975,0.2745,0.00042045,0.1464499999999999,-14.934500000000002,0.0389,100.40225,0.51375
azonto,0.1750850389610389,0.7055428571428571,0.7405766233766233,0.000291333090909,0.1585054545454545,-5.415332467532466,0.1808716883116883,115.0485974025974,0.5983090909090911
azontobeats,0.1304292014285714,0.6218571428571428,0.7192857142857143,0.1177479857142857,0.1263,-6.674428571428572,0.1465857142857143,130.27357142857142,0.7131428571428572
bachata,0.3364129261746941,0.7739951804134322,0.6314427518951106,0.0431992791608341,0.1486405155774342,-6.679586300709798,0.0480750998844692,127.73571833038378,0.8091067343951748
bachata dominicana,0.3854180309557657,0.756246103703401,0.6060298667720736,0.0271636062670998,0.1648350399927778,-7.226152927176661,0.0514933350229592,125.96365049831844,0.8351369012331357
background music,0.8894077777777775,0.2581319444444444,0.1113050694444444,0.8253185441203703,0.1274606481481481,-25.691812500000008,0.0442287037037037,87.01200231481482,0.1336537037037037
background piano,0.6606171000000001,0.44905,0.3364948333333333,0.5067824958333335,0.1362483333333333,-16.753508333333336,0.0677858333333333,105.97138333333332,0.2700633333333333
baglama,0.691,0.477,0.328,2.58e-05,0.339,-16.15,0.0364,90.403,0.561
bahamian folk,0.6903851851851852,0.6405555555555555,0.6558148148148147,0.3802227091111111,0.2347614814814814,-9.435337037037035,0.0766481481481481,113.81785925925928,0.7177222222222223
bahamian pop,0.0640333333333333,0.8157777777777778,0.8758888888888889,0.0007558333333333,0.1684,-4.581333333333334,0.0853777777777777,123.27333333333335,0.8433333333333334
baiao,0.8295999999999999,0.6908000000000001,0.3967666666666666,0.3491016713333333,0.1994266666666666,-13.6313,0.05439,116.9571,0.7790666666666667
bajki,0.952,0.563,0.2251,0.00131305,0.106,-13.48,0.03975,148.9555,0.453
bakersfield sound,0.6140845958114283,0.6227218283478171,0.4554936997719274,0.0184584837347698,0.1751388866063263,-10.749787764760208,0.0400574174837122,115.64743444418616,0.7179125604200555
balearic,0.16054,0.6295000000000001,0.7965,0.42728,0.3223,-9.9195,0.0437,126.75,0.8665
balkan brass,0.52605,0.544,0.57275,4.09e-06,0.14975,-7.815749999999999,0.04125,97.484,0.4575
balkan classical piano,0.991,0.3179999999999999,0.012015,0.9175,0.100975,-30.9315,0.03995,123.7385,0.124025
ballet class,0.7896904761904762,0.3975241341991342,0.2198570021645021,0.4443798822943722,0.1701316017316017,-20.83672132034632,0.0471203463203463,107.47065746753248,0.3912536255411256
ballroom,0.6997994703710025,0.3638109810275924,0.3434182292366503,0.5834548405589923,0.167785861890345,-13.035676386865056,0.0375234760775586,120.1443254149002,0.442669516268303
baltic classical,0.8267500000000001,0.23675,0.01940675,0.0925706,0.09545,-33.47625,0.0700249999999999,78.051,0.1042
baltimore indie,0.1844091023148148,0.4575939814814816,0.7005254629629629,0.2108107847222222,0.2212956481481481,-7.301922685185184,0.0449059722222222,134.95102314814815,0.3648384259259259
banda,0.4266395030540014,0.6904265542317026,0.6042317904144828,0.0300953927807255,0.1488145274074071,-6.111787584209566,0.0642945040396845,132.17359113908486,0.8478491232590544
banda caliente,0.4027604821428571,0.6562504464285716,0.556768005952381,0.0027187313586309,0.1461173214285714,-7.534893601190474,0.0757522767857143,138.00379866071432,0.8706376488095235
banda carnavalera,0.4272979166666666,0.6376833333333334,0.54935,0.0599818927083333,0.1494844791666666,-6.918557291666665,0.0422670833333333,131.7723708333333,0.8474354166666667
bandinhas,0.9602,0.6442000000000001,0.4242,0.9138,0.1648,-13.1112,0.04138,85.59880000000003,0.8036
bandolim,0.6709999999999999,0.5934000000000001,0.6539999999999999,0.5432,0.18,-9.162000000000004,0.03724,119.4204,0.9044
bandoneon,0.7542962406015038,0.4984759398496239,0.3792345864661653,0.3053931233082707,0.339324060150376,-10.626302255639096,0.0534978195488721,118.4720120300752,0.5416037593984964
bangla,0.9144337534435258,0.4723780991735537,0.3069842458677685,0.1463550356831955,0.2241722107438016,-13.029993691460056,0.0537139552341597,99.96632297520658,0.490216494490358
banjo,0.610599631066802,0.5511109802223579,0.4748117340115398,0.1764378629916515,0.2630775200298097,-12.02381901061718,0.062188494012415,126.78920100112823,0.6800330849212086
bansuri,0.9502,0.3133,0.103665,0.6297,0.12293,-30.6229,0.05611,104.9055,0.3298
barbadian pop,0.1704872301075269,0.724242652329749,0.7161508960573476,0.0010271572903225,0.1228263799283154,-7.385724014336917,0.0747116845878136,110.32520645161291,0.7399884587813619
barbershop,0.8455277777777778,0.5118055555555556,0.19695,2.4e-07,0.3098361111111111,-13.738583333333334,0.1363861111111111,122.27258333333336,0.5269444444444443
bard,0.7141500000000001,0.5096111111111111,0.275,0.001625,0.1124888888888888,-15.131055555555555,0.0850833333333333,120.25355555555556,0.4695
barnmusik,0.8321666666666666,0.531,0.21765,0.33003764,0.5155000000000001,-16.2155,0.04925,92.49533333333332,0.4495
barockinterpreten,0.9305714285714286,0.3135952380952381,0.2416714285714285,0.3014187619047618,0.1312571428571428,-18.502738095238094,0.0488047619047619,136.78704761904766,0.4195
baroque,0.9166512918164404,0.3886372464900305,0.1680964511090341,0.6214374081849691,0.1561733499940105,-20.01449143026103,0.0501591179505514,100.06280347010212,0.3901763222125952
baroque brass,0.9523333333333334,0.3906666666666667,0.1031333333333333,0.7746666666666667,0.1195333333333333,-17.976666666666674,0.0368666666666666,99.72833333333334,0.3271666666666666
baroque ensemble,0.8870653548987715,0.341739692222954,0.2145443334364627,0.3482156102416626,0.1287696436590474,-19.47715497359261,0.0437415012697944,107.61362212003182,0.3090768056538155
baroque pop,0.3601766055411063,0.5098733871188394,0.5732250391986421,0.1041451235089778,0.1859419203711814,-9.459174811095446,0.0434751249153109,119.66060069190098,0.5176149910547456
baroque singing,0.935,0.193,0.095,0.277,0.109,-23.482,0.0468,107.44,0.0419
baroque violin,0.9084166666666668,0.3936250000000001,0.2698555555555556,0.4125494299074074,0.1800842592592592,-19.00068055555556,0.0419351851851851,107.24353703703702,0.52765
baroque woodwind,0.847,0.515,0.269,0.0897,0.0757,-21.859,0.037,130.998,0.964
bass house,0.1710669852941176,0.7405833333333333,0.733010294117647,0.1487594838562091,0.1648301470588235,-5.997553104575164,0.0695165849673202,120.6354232026144,0.4765570261437908
bass music,0.42045875,0.5690625,0.59875,0.452759875,0.12890625,-9.3825,0.13503125,133.94493749999998,0.34908125
bass trap,0.090669144993895,0.6226891941391942,0.7715320360195361,0.1083552407936507,0.2037839255189255,-5.701177701465204,0.0962546153846154,123.97249711538464,0.3617208791208791
basshall,0.2131666666666666,0.8180000000000001,0.6301666666666668,2e-05,0.0810666666666666,-6.627833333333332,0.1348333333333333,115.0925,0.5886666666666667
bassline,0.265627,0.6445399999999999,0.79043,0.0821867699999999,0.243968,-5.60231,0.127851,136.17013,0.6069599999999999
bath indie,0.0970773333333333,0.5943333333333333,0.7176666666666667,0.2364326666666666,0.1642333333333333,-5.216,0.0470666666666666,134.06333333333333,0.4463333333333333
baton rouge rap,0.1066089160460116,0.7423502971065937,0.6539359386245975,0.0060641183870914,0.1716022335050045,-6.0852785841581465,0.1896635881510725,125.10975615710151,0.5447079615470101
battle rap,0.0674435894373186,0.6967310466597879,0.7669366853680704,0.0003667135462653,0.2758421515490989,-5.558820034185021,0.2666171859563283,103.9560760346724,0.5828139049772488
bay area indie,0.2448428949074073,0.4800787037037037,0.6798935185185184,0.0981439219444444,0.1971078703703704,-7.555754629629629,0.0700305555555555,125.00475462962964,0.484462962962963
bboy,0.1705644901098901,0.7099688644688644,0.6689981684981685,0.32404766507326,0.1955527472527472,-8.529007326007324,0.1052047619047619,121.50211721611724,0.6894670329670329
bc underground hip hop,0.28318,0.7624000000000001,0.68682,4.52e-06,0.130028,-5.40244,0.14084,122.5615,0.53162
beach music,0.5803393504140787,0.5745889622153209,0.3831030667701863,0.0004799277355072,0.1449598084886128,-12.729437499999998,0.0801958333333333,101.1948179994824,0.5235191511387163
beat italiano,0.2287666666666666,0.485,0.6048333333333333,0.00016485,0.209,-9.4755,0.0354,111.60633333333334,0.635
beat poetry,0.7038333333333333,0.6075555555555555,0.1788722222222222,0.0001688422222222,0.1619416666666666,-20.82727777777778,0.4224722222222222,122.33636111111112,0.4669055555555556
beatlesque,0.2927142276591398,0.5023415523497666,0.6543532555063418,0.0400699477560203,0.2520313145302472,-8.506916781636452,0.0518633953115889,124.45471763916444,0.5975249049450461
bebop,0.7645967054653926,0.5131473865104864,0.3181669914350594,0.3815848870173501,0.1840184849776272,-14.95728504704286,0.0555902022490274,111.96129778781795,0.4990690481551199
bedroom pop,0.4223825577183254,0.6158653761238093,0.4839111209245605,0.0786240270649617,0.1659848282306595,-10.258095574793352,0.0556898915820074,108.8017908884566,0.4897572396224557
bedroom soul,0.3473822835497834,0.6595400432900433,0.5149015151515152,0.0222335828225108,0.1600482251082251,-8.116731493506494,0.0600657034632034,111.87508658008656,0.5356768398268398
belarusian indie,0.3558500000000001,0.5980000000000001,0.8475,0.5569999999999999,0.262,-7.987999999999999,0.0504,152.44549999999995,0.7255
belarusian pop,0.0285,0.33,0.913,0.00548,0.346,-2.21,0.045,175.91299999999995,0.294
belarusian rock,0.0285,0.33,0.913,0.00548,0.346,-2.21,0.045,175.91299999999995,0.294
belgian classical piano,0.995,0.4256666666666667,0.02731,0.9178333333333332,0.0984166666666666,-29.0305,0.0399166666666666,130.01833333333332,0.2082166666666667
belgian contemporary classical,0.9215,0.5619999999999999,0.4754999999999999,0.906,0.086,-12.3655,0.03225,119.75,0.2215
belgian dance,0.0254001666666666,0.6665,0.8195,0.1748630999999999,0.2957,-6.580500000000002,0.12975,131.09975,0.4708333333333334
belgian edm,0.0543294375,0.6989791666666666,0.7611458333333334,0.2807042958333333,0.1919,-6.5733125,0.1290604166666666,130.82261458333335,0.4446875000000001
belgian hardcore,0.0818473999999999,0.5096,0.8934,4.6e-06,0.2718,-5.4110000000000005,0.07382,139.8654,0.6982
belgian indie,0.4625,0.618,0.6615,0.4555,0.1047,-8.269,0.0388,133.421,0.4655
belgian indie rock,0.177,0.604,0.952,0.8809999999999999,0.0874,-3.423,0.0373,112.844,0.505
belgian jazz,0.8167142857142855,0.6117142857142858,0.2337142857142857,0.5605914285714285,0.1788571428571428,-16.796,0.0877,107.89857142857142,0.4904285714285714
belgian new wave,0.025804395,0.5720000000000001,0.8015,0.4795,0.3215,-9.683,0.03405,129.743,0.1889999999999999
belgian pop,0.0689213333333333,0.6744666666666669,0.8132666666666667,0.0011109266666666,0.1590844444444444,-7.582444444444445,0.1057088888888889,124.67608888888893,0.5192
belgian rock,0.23181,0.5065000000000001,0.6142500000000001,0.64825,0.15435,-8.407,0.03535,104.7225,0.28975
belgian singer-songwriter,0.6969999999999998,0.4553,0.4447,7.0863e-05,0.2872,-9.738600000000002,0.12512,111.28549999999998,0.4828999999999999
belgian techno,0.147,0.6559999999999999,0.8170000000000001,0.917,0.0811,-9.601,0.0371,124.013,0.405
belly dance,0.5063115131578949,0.6214968671679199,0.5743019486215538,0.1788682289974937,0.2046043233082707,-9.629205043859647,0.0582862625313283,120.07389802631576,0.6534585682957393
bengali folk,0.9349973333333332,0.4478066666666667,0.2856386666666666,0.19926528,0.2402293333333333,-13.431489333333335,0.0636558666666666,116.69325733333336,0.4251426666666667
beninese pop,0.0576,0.6629999999999999,0.8490000000000001,0.24,0.358,-11.62,0.0358,90.172,0.966
bergen indie,0.3174018518518518,0.6600833333333335,0.6239259259259259,0.0606250803703703,0.1175472222222222,-8.562907407407408,0.0487333333333333,125.85854629629632,0.7025833333333332
berlin minimal techno,0.000176,0.799,0.862,0.895,0.093,-7.811,0.0657,127.987,0.383
berlin school,0.6294216363636363,0.397569696969697,0.3494024242424242,0.8360533333333333,0.1503104545454545,-17.1398203030303,0.0448599393939394,124.5683118181818,0.2484306363636364
bhajan,0.7710030427350427,0.5552932193732194,0.3023596353276352,0.1597917766666666,0.2140186438746438,-12.163438974358971,0.0866949515669515,113.67378803418802,0.4362098575498575
bhangra,0.3588857487922705,0.740169082125604,0.7900497584541063,0.1420218582125604,0.1544695652173913,-5.576118357487924,0.1122053140096618,112.10698550724636,0.7763188405797102
bible,0.905,0.212,0.0161,0.000325,0.123,-28.384,0.0455,112.419,0.107
big band,0.8259066744064948,0.5384256663265904,0.3189166671404469,0.3166601547546244,0.2132697723211114,-13.113356067167803,0.0687171767834779,114.37926431199068,0.5540308668387354
big beat,0.1214967590193355,0.6117926575708403,0.7202784705016468,0.3791733591148462,0.2153113283849954,-8.956195640100765,0.0748028969573383,123.57694680758745,0.5029077474739381
big room,0.0779956875999471,0.6078181178474895,0.8002374515600635,0.1408563156504324,0.2372853488651646,-4.928863602838106,0.0769860989214635,126.98149451643464,0.399077023747613
binaural,0.9935,0.4395,0.0010015,0.8025,0.109,-41.825,0.0794999999999999,68.14399999999999,0.1841
birdsong,0.6799999999999998,0.2966666666666666,0.9808333333333332,0.9143333333333332,0.7998333333333334,-20.51083333333333,0.1557166666666666,99.06266666666669,0.0238866666666666
birmingham grime,0.2560166666666667,0.7673333333333334,0.6488333333333334,0.0136,0.1279666666666666,-6.338833333333333,0.1341666666666666,112.34833333333334,0.5041666666666667
birmingham metal,0.0393633821894688,0.3798422509157509,0.7829956730769231,0.3035557127025641,0.2195855998168497,-10.259405558608057,0.0656145494505494,126.4525332875458,0.3516306886446886
bitpop,0.0732630588235294,0.4525588235294118,0.8460882352941176,0.1403039588235294,0.1750117647058823,-6.267882352941176,0.0601764705882353,147.21261764705886,0.3331764705882353
black 'n' roll,0.0066512833333333,0.1856666666666666,0.9123333333333332,0.1517396666666667,0.2269999999999999,-5.176,0.1086666666666666,140.60033333333334,0.1105666666666666
black comedy,0.7605848461538461,0.5933743589743591,0.6913410256410256,0.0001358872307692,0.6090008547008546,-10.677280341880342,0.6984818803418802,109.03554957264956,0.5092884615384616
black metal,0.0016910609041889,0.2428920677361854,0.903802495543672,0.4790234368770054,0.2203180436720142,-7.134213413547237,0.0937484803921568,130.0901365418895,0.2033887611408199
black punk,0.0534861029629629,0.4916896296296296,0.7987835629629629,0.0914474983703704,0.3409707407407407,-8.00378148148148,0.1037229629629629,144.64,0.58318
black thrash,0.0020384335281862,0.2394136029411765,0.8720818627450979,0.5251493726617648,0.2340683700980392,-9.72372230392157,0.065868737745098,132.61947965686278,0.2602232598039216
blackened crust,0.0066512833333333,0.1856666666666666,0.9123333333333332,0.1517396666666667,0.2269999999999999,-5.176,0.1086666666666666,140.60033333333334,0.1105666666666666
blackgaze,0.1799948333333333,0.5615833333333333,0.3874166666666666,0.6717383333333333,0.1598416666666666,-12.013916666666663,0.05835,119.81308333333334,0.1482
bleep techno,0.1104886140350877,0.4948040935672514,0.7473654970760233,0.5012074035087719,0.2230438596491228,-7.720377192982457,0.0827707602339181,139.19427777777778,0.5517555555555557
bluegrass,0.5848393347411498,0.5505810448255324,0.4746250462647443,0.1325112863724104,0.213326231846672,-11.525689329675044,0.0513042054630527,127.48478560504653,0.6838471017119901
bluegrass fiddle,0.6137583333333333,0.4176125,0.397525,0.34099905,0.2274233333333333,-15.445358333333331,0.0368166666666666,118.84693333333333,0.6685458333333333
bluegrass gospel,0.5599068625489882,0.5814253632266005,0.4403733302841006,0.0964892244861634,0.2471932336822473,-11.16777366511914,0.0376930299785473,128.92273341964693,0.6914725810704097
blues,0.5913144775368308,0.5826933081017056,0.4508048993434842,0.1029549219062592,0.1991306440695248,-11.684419035725751,0.0683622806876176,116.6415666499722,0.6431102369314657
blues latinoamericano,0.0057,0.316,0.937,0.00294,0.131,-8.318,0.0842,149.546,0.471
blues mexicano,0.03715,0.35625,0.65225,0.000113025,0.0900499999999999,-11.2975,0.14115,187.3095,0.41325
blues rock,0.2723473974734366,0.5190370209479398,0.6189243989903357,0.1041478897305718,0.2355747753894331,-9.937208959652756,0.062176161909686,122.50650170313207,0.5944842762931019
bmore,0.0372013377443608,0.6506255639097746,0.7599819548872181,0.0625465091654135,0.2101030075187969,-7.311137593984963,0.07648992481203,136.3409060150376,0.489836090225564
bolero,0.7328440859441545,0.5825190931682049,0.3777696927633891,0.0176197235437493,0.204087572355941,-10.763025927837507,0.046663890877859,111.32199769944644,0.6132813872566859
